datetime,actual_performance(10000 kW),precipitation,temperature,dew_point_temperature,humidity,wind_speed,snowfall,hour,dayofweek,month,hour_sin,hour_cos,month_sin,month_cos,is_holiday,is_weekend,HDD,CDD,lag_24,lag_48,lag_168,rolling_mean_24h_lagged
2023-01-02 04:00:00,1215,0.9285714285714286,5.257142857142857,0.5428571428571429,73.0,2.6714285714285713,0.0,4,0,1,0.8878852184023752,0.4600650377311522,0.0,1.0,1,0,12.742857142857144,0.0,1267.0,1307.0,1485.0,1413.9166666666667
2023-01-02 05:00:00,1187,0.42857142857142855,5.414285714285714,1.0285714285714285,74.28571428571429,2.2714285714285714,0.0,5,0,1,0.9790840876823229,0.20345601305263375,0.0,1.0,1,0,12.585714285714285,0.0,1218.0,1268.0,1508.0,1411.8333333333333
2023-01-02 06:00:00,1202,0.2857142857142857,5.085714285714286,0.7999999999999999,75.0,2.4,0.0,6,0,1,0.9976687691905392,-0.06824241336467088,0.0,1.0,1,0,12.914285714285715,0.0,1218.0,1302.0,1678.0,1408.3333333333333
2023-01-02 07:00:00,1287,0.2857142857142857,5.371428571428572,1.157142857142857,75.57142857142857,2.442857142857143,0.0,7,0,1,0.9422609221188205,-0.33487961217098616,0.0,1.0,1,0,12.628571428571428,0.0,1279.0,1396.0,1892.0,1403.4583333333333
2023-01-02 08:00:00,1422,0.21428571428571427,6.1,1.4714285714285713,73.14285714285714,2.4857142857142853,0.0,8,0,1,0.8169698930104421,-0.5766803221148671,0.0,1.0,1,0,11.9,0.0,1367.0,1489.0,2127.0,1398.375
2023-01-02 09:00:00,1468,0.0,7.357142857142857,1.6857142857142857,68.42857142857143,2.8000000000000003,0.0,9,0,1,0.631087944326053,-0.7757112907044197,0.0,1.0,1,0,10.642857142857142,0.0,1365.0,1492.0,2223.0,1393.0833333333333
2023-01-02 10:00:00,1442,0.35714285714285715,7.942857142857143,1.7285714285714284,66.42857142857143,3.0142857142857147,0.0,10,0,1,0.3984010898462414,-0.917211301505453,0.0,1.0,1,0,10.057142857142857,0.0,1328.0,1442.0,2187.0,1388.3333333333333
2023-01-02 11:00:00,1405,0.07142857142857142,8.514285714285714,1.8142857142857143,64.14285714285714,3.128571428571429,0.0,11,0,1,0.1361666490962471,-0.9906859460363306,0.0,1.0,1,0,9.485714285714286,0.0,1286.0,1399.0,2127.0,1383.625
2023-01-02 12:00:00,1368,0.35714285714285715,8.528571428571428,1.2285714285714284,61.857142857142854,4.014285714285714,0.0,12,0,1,-0.1361666490962464,-0.9906859460363308,0.0,1.0,1,0,9.471428571428572,0.0,1258.0,1387.0,2028.0,1378.25
2023-01-02 13:00:00,1321,0.0,8.799999999999999,1.657142857142857,62.142857142857146,3.5857142857142854,0.0,13,0,1,-0.39840108984624156,-0.9172113015054529,0.0,1.0,1,0,9.200000000000001,0.0,1234.0,1351.0,2085.0,1373.375
2023-01-02 14:00:00,1313,0.0,8.828571428571427,1.1857142857142855,59.857142857142854,3.7857142857142856,0.0,14,0,1,-0.6310879443260528,-0.7757112907044198,0.0,1.0,1,0,9.171428571428573,0.0,1226.0,1319.0,2076.0,1369.5
2023-01-02 15:00:00,1333,0.21428571428571427,7.957142857142857,0.8714285714285713,62.285714285714285,3.4857142857142853,0.0,15,0,1,-0.816969893010442,-0.5766803221148672,0.0,1.0,1,0,10.042857142857143,0.0,1222.0,1329.0,2075.0,1365.0416666666667
2023-01-02 16:00:00,1393,0.14285714285714285,7.314285714285715,0.5999999999999999,63.857142857142854,3.1714285714285713,0.0,16,0,1,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1,0,10.685714285714285,0.0,1285.0,1412.0,2119.0,1359.75
2023-01-02 17:00:00,1524,0.07142857142857142,6.857142857142857,0.45714285714285713,65.14285714285714,2.4857142857142853,0.0,17,0,1,-0.9976687691905393,-0.06824241336467046,0.0,1.0,1,0,11.142857142857142,0.0,1412.0,1562.0,2160.0,1353.5
2023-01-02 18:00:00,1575,0.14285714285714285,6.1571428571428575,0.7428571428571429,69.42857142857143,2.3000000000000003,0.0,18,0,1,-0.979084087682323,0.2034560130526333,0.0,1.0,1,0,11.842857142857142,0.0,1458.0,1602.0,2130.0,1347.5
2023-01-02 19:00:00,1570,0.0,5.885714285714286,0.5,69.28571428571429,2.3000000000000003,0.0,19,0,1,-0.8878852184023756,0.4600650377311516,0.0,1.0,1,0,12.114285714285714,0.0,1455.0,1587.0,2071.0,1342.0
2023-01-02 20:00:00,1567,0.07142857142857142,5.485714285714286,-0.09999999999999996,68.85714285714286,2.2,0.0,20,0,1,-0.730835964278124,0.6825531432186541,0.0,1.0,1,0,12.514285714285714,0.0,1451.0,1559.0,1992.0,1337.5
2023-01-02 21:00:00,1541,0.07142857142857142,5.471428571428571,-0.042857142857142864,69.14285714285714,2.1142857142857143,0.0,21,0,1,-0.5195839500354336,0.8544194045464886,0.0,1.0,1,0,12.528571428571428,0.0,1439.0,1523.0,1908.0,1334.0
2023-01-02 22:00:00,1470,0.0,5.557142857142857,-0.21428571428571427,68.0,1.7571428571428573,0.0,22,0,1,-0.2697967711570252,0.962917287347799,0.0,1.0,1,0,12.442857142857143,0.0,1388.0,1458.0,1820.0,1331.0833333333333
2023-01-02 23:00:00,1422,0.07142857142857142,4.885714285714286,0.5142857142857143,74.42857142857143,1.385714285714286,0.0,23,0,1,-2.4492935982947064e-16,1.0,0.0,1.0,1,0,13.114285714285714,0.0,1337.0,1442.0,1717.0,1326.7083333333333
2023-01-03 00:00:00,1342,0.0,4.557142857142857,0.07142857142857137,74.28571428571429,1.9857142857142858,0.0,0,1,1,0.0,1.0,0.0,1.0,0,0,13.442857142857143,0.0,1251.0,1380.0,1600.0,1321.3333333333333
2023-01-03 01:00:00,1305,0.0,3.9285714285714284,0.1142857142857143,77.28571428571429,1.4428571428571428,0.0,1,1,1,0.2697967711570243,0.9629172873477994,0.0,1.0,0,0,14.071428571428571,0.0,1210.0,1331.0,1546.0,1316.2916666666667
2023-01-03 02:00:00,1324,0.0,3.757142857142857,-0.29999999999999993,76.71428571428571,1.457142857142857,0.0,2,1,1,0.5195839500354336,0.8544194045464886,0.0,1.0,0,0,14.242857142857144,0.0,1230.0,1327.0,1552.0,1312.25
2023-01-03 03:00:00,1321,0.0,3.5142857142857147,-0.2285714285714286,78.28571428571429,1.6428571428571428,0.0,3,1,1,0.730835964278124,0.6825531432186541,0.0,1.0,0,0,14.485714285714286,0.0,1236.0,1310.0,1545.0,1309.1666666666667
2023-01-03 04:00:00,1290,0.0,3.4857142857142853,-0.29999999999999993,78.0,2.1142857142857143,0.0,4,1,1,0.8878852184023752,0.4600650377311522,0.0,1.0,0,0,14.514285714285714,0.0,1215.0,1267.0,1537.0,1307.0
2023-01-03 05:00:00,1262,0.14285714285714285,3.1,-0.35714285714285715,79.71428571428571,1.7142857142857142,0.0,5,1,1,0.9790840876823229,0.20345601305263375,0.0,1.0,0,0,14.9,0.0,1187.0,1218.0,1560.0,1305.7083333333333
2023-01-03 06:00:00,1291,0.07142857142857142,2.8857142857142857,-0.07142857142857147,82.14285714285714,1.5714285714285714,0.0,6,1,1,0.9976687691905392,-0.06824241336467088,0.0,1.0,0,0,15.114285714285714,0.0,1202.0,1218.0,1706.0,1305.0416666666667
2023-01-03 07:00:00,1381,0.21428571428571427,3.314285714285714,0.1571428571428571,80.85714285714286,2.342857142857143,0.0,7,1,1,0.9422609221188205,-0.33487961217098616,0.0,1.0,0,0,14.685714285714287,0.0,1287.0,1279.0,1871.0,1305.375
2023-01-03 08:00:00,1483,0.21428571428571427,4.557142857142858,0.4714285714285714,76.14285714285714,2.0714285714285716,0.0,8,1,1,0.8169698930104421,-0.5766803221148671,0.0,1.0,0,0,13.442857142857143,0.0,1422.0,1367.0,2082.0,1307.6666666666667
2023-01-03 09:00:00,1495,0.0,6.185714285714285,0.4428571428571429,68.28571428571429,2.2857142857142856,0.0,9,1,1,0.631087944326053,-0.7757112907044197,0.0,1.0,0,0,11.814285714285715,0.0,1468.0,1365.0,2126.0,1311.9583333333333
2023-01-03 10:00:00,1455,0.0,7.614285714285714,-0.5285714285714286,58.285714285714285,3.0285714285714285,0.0,10,1,1,0.3984010898462414,-0.917211301505453,0.0,1.0,0,0,10.385714285714286,0.0,1442.0,1328.0,2086.0,1316.7083333333333
2023-01-03 11:00:00,1419,0.07142857142857142,8.142857142857142,-0.9285714285714286,55.42857142857143,3.6142857142857143,0.0,11,1,1,0.1361666490962471,-0.9906859460363306,0.0,1.0,0,0,9.857142857142858,0.0,1405.0,1286.0,2045.0,1321.6666666666667
2023-01-03 12:00:00,1398,0.0,8.5,-1.2428571428571427,52.57142857142857,3.5857142857142854,0.0,12,1,1,-0.1361666490962464,-0.9906859460363308,0.0,1.0,0,0,9.5,0.0,1368.0,1258.0,1956.0,1326.25
2023-01-03 13:00:00,1362,0.0,8.557142857142857,-1.342857142857143,52.285714285714285,3.7285714285714286,0.0,13,1,1,-0.39840108984624156,-0.9172113015054529,0.0,1.0,0,0,9.442857142857143,0.0,1321.0,1234.0,1976.0,1329.875
2023-01-03 14:00:00,1331,0.14285714285714285,8.671428571428573,-1.0285714285714285,53.285714285714285,3.642857142857143,0.0,14,1,1,-0.6310879443260528,-0.7757112907044198,0.0,1.0,0,0,9.328571428571427,0.0,1313.0,1226.0,1946.0,1333.5
2023-01-03 15:00:00,1352,0.0,8.342857142857143,-1.4285714285714286,52.42857142857143,3.5142857142857147,0.0,15,1,1,-0.816969893010442,-0.5766803221148672,0.0,1.0,0,0,9.657142857142857,0.0,1333.0,1222.0,1943.0,1338.125
2023-01-03 16:00:00,1427,0.0,7.442857142857143,-1.3285714285714287,56.714285714285715,3.357142857142857,0.0,16,1,1,-0.9422609221188204,-0.3348796121709864,0.0,1.0,0,0,10.557142857142857,0.0,1393.0,1285.0,2002.0,1342.625
2023-01-03 17:00:00,1574,0.2857142857142857,7.014285714285714,-1.5142857142857142,58.0,2.6571428571428575,0.0,17,1,1,-0.9976687691905393,-0.06824241336467046,0.0,1.0,0,0,10.985714285714286,0.0,1524.0,1412.0,2061.0,1347.2916666666667
2023-01-03 18:00:00,1632,0.0,6.5,-1.5,59.857142857142854,2.5428571428571423,0.0,18,1,1,-0.979084087682323,0.2034560130526333,0.0,1.0,0,0,11.5,0.0,1575.0,1458.0,2050.0,1352.1666666666667
2023-01-03 19:00:00,1629,0.07142857142857142,6.171428571428572,-1.5428571428571427,60.57142857142857,2.357142857142857,0.0,19,1,1,-0.8878852184023756,0.4600650377311516,0.0,1.0,0,0,11.82857142857143,0.0,1570.0,1455.0,2016.0,1356.9583333333333
2023-01-03 20:00:00,1613,0.07142857142857142,5.928571428571429,-1.5,62.0,1.842857142857143,0.0,20,1,1,-0.730835964278124,0.6825531432186541,0.0,1.0,0,0,12.071428571428571,0.0,1567.0,1451.0,1964.0,1361.7916666666667
2023-01-03 21:00:00,1568,0.07142857142857142,5.685714285714285,-1.0571428571428572,64.57142857142857,2.442857142857143,0.0,21,1,1,-0.5195839500354336,0.8544194045464886,0.0,1.0,0,0,12.314285714285715,0.0,1541.0,1439.0,1888.0,1366.0416666666667
